GAME_TITLE,CONSOLE_NUM,DATE_FIRST_RELEASED,GAME_SERIES,ID,CUSTOM,CUSTOM_NAME,REMAKE_RMSTR_RRLSE,REMAKE_RMSTR_RRLSE NAME,REGION,DIRECT_SEQUEL
Super Mario Advance 3,08,,,01856,,,,,,
Super Mario Advance 4,08,,MARIO_SUPER,01857,,,,,,
Super Mario All-Stars,02,,MARIO_SUPER,01858,,,,,,
Super Mario All-Stars,05,,MARIO_SUPER,01859,,,,,,
Super Mario Bros.,01,,MARIO_SUPER,01860,,,,,,
Super Mario Bros. / Duck Hunt,01,,,01861,,,,,,
Super Mario Bros. / Duck Hunt / World Class Track Meet,01,,,01862,,,,,,
Super Mario Bros. 2,01,,MARIO_SUPER,01863,,,,,,
Super Mario Bros. 3,01,,MARIO_SUPER,01864,,,,,,
Super Mario Bros. Deluxe,10,,MARIO_SUPER,01865,,,,,,
Super Mario Bros.: The Lost Levels,01,,MARIO_SUPER,01866,,,,,,
Super Mario Galaxy,05,,MARIO_SUPER,01867,,,,,,
Super Mario Galaxy 2,05,,MARIO_SUPER,01868,,,,,,
Super Mario Kart,02,199208,MARIO_KART,01869,,,,,,
Super Mario Land,09,,MARIO_SUPER,01870,,,,,,
Super Mario Land 2: 6 Golden Coins,09,,MARIO_SUPER,01871,,,,,,
Super Mario Maker,18,,MARIO_SUPER,01872,,,,,,
Super Mario Maker 2,17,,MARIO_SUPER,01873,,,,,,
Super Mario Maker for Nintendo 3DS,11,,MARIO_SUPER,01874,,,,,,
Super Mario Odyssey,17,,MARIO_SUPER,01875,,,,,,
Super Mario RPG: Legend of the Seven Stars,02,,,01876,,,,,,
Super Mario Strikers,04,,,01877,,,,,,
Super Mario Sunshine,04,,MARIO_SUPER,01878,,,,,,
Super Mario World,02,,MARIO_SUPER,01879,,,,,,
Super Mario World 2: Yoshi's Island,02,,,01880,,,,,,
Super Metroid,02,,METROID,01881,,,,,,
Super Monkey Ball,04,200109,MONKEY_BALL,01882,,,,,,
Super Monkey Ball 2,04,200208,MONKEY_BALL,01883,,,,,,
Super Monkey Ball 3D,11,201103,MONKEY_BALL,01884,,,,,,
Super Monkey Ball Adventure,04,200607,MONKEY_BALL,01885,,,,,,
Super Monkey Ball Adventure,13,200606,MONKEY_BALL,01886,,,,,,
Super Monkey Ball Adventure,19,200606,MONKEY_BALL,01887,,,,,,
Super Monkey Ball Banana Mania,17,202110,MONKEY_BALL,01888,,,,,,
Super Monkey Ball Banana Mania,32,202110,MONKEY_BALL,01889,,,,,,
Super Monkey Ball Banana Mania,15,202110,MONKEY_BALL,01890,,,,,,
Super Monkey Ball Banana Mania,16,202110,MONKEY_BALL,01891,,,,,,
Super Monkey Ball Banana Mania,40,202110,MONKEY_BALL,01892,,,,,,
Super Monkey Ball Banana Mania,42,202110,MONKEY_BALL,01893,,,,,,
Super Monkey Ball Deluxe,13,200503,MONKEY_BALL,01894,,,,,,
Super Monkey Ball Deluxe,35,200503,MONKEY_BALL,01895,,,,,,
Super Monkey Ball Jr.,08,200211,MONKEY_BALL,01896,,,,,,
Super Monkey Ball: Banana Blitz,05,200611,MONKEY_BALL,01897,,,,,,
Super Monkey Ball: Banana Blitz HD,32,201912,MONKEY_BALL,01898,,,,,,
Super Monkey Ball: Banana Blitz HD,17,201910,MONKEY_BALL,01899,,,,,,
Super Monkey Ball: Banana Blitz HD,15,201910,MONKEY_BALL,01900,,,,,,
Super Monkey Ball: Banana Blitz HD,40,201910,MONKEY_BALL,01901,,,,,,
Super Monkey Ball: Banana Splitz,20,201206,MONKEY_BALL,01902,,,,,,
Super Monkey Ball: Step & Roll,05,201002,MONKEY_BALL,01903,,,,,,
Super Monkey Ball: Touch & Roll,07,200512,MONKEY_BALL,01904,,,,,,
Super Paper Mario,05,,,01905,,,,,,
Super Princess Peach,07,,MARIO_SUPER,01906,,,,,,
Super Punch-Out!!,02,,,01907,,,,,,
Super R-Type,02,,,01908,,,,,,
Super R.C. Pro-Am,09,,,01909,,,,,,
Super Scope 6,02,,,01910,,,,,,
Super Scribblenauts,07,,,01911,,,,,,
Super Smash Bros.,03,,,01912,,,,,,
Super Smash Bros. Brawl,05,,,01913,,,,,,
Super Smash Bros. for Nintendo 3DS,11,,,01914,,,,,,
Super Smash Bros. Melee,04,,,01915,,,,,,
Super Star Wars,02,,,01916,,,,,,
Super Star Wars: Return of the Jedi,02,,,01917,,,,,,
Super Star Wars: Return of the Jedi,09,,,01918,,,,,,
Super Star Wars: The Empire Strikes Back,02,,,01919,,,,,,
Super Street Fighter II,02,,,01920,,,,,,
Super Street Fighter II Turbo Revival,08,,,01921,,,,,,
Super Street Fighter IV: 3D Edition,11,,,01922,,,,,,
Superman: The New Superman Adventures,03,,,01923,,,,,,
Sushi Striker: The Way of Sushido,11,,,01924,,,,,,
Sword of Mana,08,200308,MANA,01925,,,,,,
Syphon Filter,12,,,01926,,,,,,
Syphon Filter 2,12,,,01927,,,,,,
Syphon Filter 3,12,,,01928,,,,,,
Tactics Ogre: Let Us Cling Together,02,,OGRE,01929,,,,,,
Tactics Ogre: Let Us Cling Together,12,,OGRE,01930,,,,,,
Tactics Ogre: Let Us Cling Together,19,,OGRE,01931,,,,,,
Tactics Ogre: Let Us Cling Together,25,,OGRE,01932,,,,,,
Tactics Ogre: Reborn,15,,OGRE,01933,,,,,,
Tactics Ogre: Reborn,16,,OGRE,01934,,,,,,
Tactics Ogre: Reborn,17,,OGRE,01935,,,,,,
Tactics Ogre: Reborn,32,,OGRE,01936,,,,,,
Tactics Ogre: The Knight of Lodis,08,,OGRE,01937,,,,,,
Tails Adventure,27,,SONIC,01938,,,,,,
Tails Skypatrol,27,,SONIC,01939,,,,,,
Tales of Destiny,12,,,01940,,,,,,
Tales of Eternia,12,,,01941,,,,,,
Tales of Phantasia,08,,,01942,,,,,,
Tales of Symphonia,04,,,01943,,,,,,
Tales of Symphonia: Dawn of the New World,05,,,01944,,,,,,
Tales of the Abyss,11,,,01945,,,,,,
Tank Troopers,11,,,01946,,,,,,
Tatsunoko vs. Capcom: Ultimate All-Stars,05,,,01947,,,,,,
Team Kirby Clash Deluxe,11,,KIRBY,01948,,,,,,
Team Sonic Racing,15,,SONIC,01949,,,,,,
Team Sonic Racing,17,,SONIC,01950,,,,,,
Team Sonic Racing,32,,SONIC,01951,,,,,,
Team Sonic Racing,40,,SONIC,01952,,,,,,
Teenage Mutant Ninja Turtles,01,,,01953,,,,,,
Teenage Mutant Ninja Turtles II: The Arcade Game,01,,,01954,,,,,,
Teenage Mutant Ninja Turtles II: The Manhattan Project,01,,,01955,,,,,,
Teenage Mutant Ninja Turtles IV: Turtles in Time,02,,,01956,,,,,,
Tekken,12,,,01957,,,,,,
Tekken 2,12,,,01958,,,,,,
Tekken 3,12,,,01959,,,,,,
Tekken 3D: Prime Edition,11,,,01960,,,,,,
Tekken Advance,08,,,01961,,,,,,
Teleroboxer,06,,,01962,,,,,,
Tenchu: Shadow Assassins,05,,,01963,,,,,,
Tennis,01,,,01964,,,,,,
Tennis,09,,,01965,,,,,,
Terranigma,02,,,01966,,,,,,
Terraria,11,,,01967,,,,,,
Tetris,01,,,01968,,,,,,
Tetris,09,,,01969,,,,,,
Tetris & Dr. Mario,02,199412,DR_MARIO,01970,,,,,,
Tetris 2,01,,,01971,,,,,,
Tetris 2,02,,,01972,,,,,,
Tetris 2,09,,,01973,,,,,,
Tetris Attack,02,,,01974,,,,,,
Tetris Attack,09,,,01975,,,,,,
Tetris DS,07,,,01976,,,,,,
Tetris DX,10,,,01977,,,,,,
Tetris: Axis,11,,,01978,,,,,,
Tetrisphere,03,,,01979,,,,,,
The Final Fantasy Legend,09,,,01980,,,,,,
The Great Ace Attorney Adventures,11,,,01981,,,,,,
The Great Ace Attorney Adventures 2,11,,,01982,,,,,,
The House of the Dead: Overkill,05,,,01983,,,,,,
The King of Fighters EX: Neo Blood,08,,,01984,,,,,,
The King of Fighters EX2: Howling Blood,08,,,01985,,,,,,
The Last Story,05,,,01986,,,,,,
The Legend of Dragoon,12,,,01987,,,,,,
The Legend of Kage 2,07,,,01988,,,,,,
The Legend of Spyro: A New Beginning,04,,,01989,,,,,,
The Legend of Spyro: A New Beginning,07,,,01990,,,,,,
The Legend of Spyro: A New Beginning,08,,,01991,,,,,,
The Legend of Spyro: Dawn of the Dragon,05,,,01992,,,,,,
The Legend of Spyro: Dawn of the Dragon,07,,,01993,,,,,,
The Legend of Spyro: The Eternal Night,05,,,01994,,,,,,
The Legend of Spyro: The Eternal Night,07,,,01995,,,,,,
The Legend of Spyro: The Eternal Night,08,,,01996,,,,,,
The Legend of the Mystical Ninja,02,,,01997,,,,,,
The Legend of Zelda,01,,ZELDA,01998,,,,,,
The Legend of Zelda: A Link Between Worlds,11,,ZELDA,01999,,,,,,
The Legend of Zelda: A Link to the Past,02,,ZELDA,02000,,,,,,
The Legend of Zelda: A Link to the Past and Four Swords,08,,ZELDA,02001,,,,,,
The Legend of Zelda: Breath of the Wild,17,,ZELDA,02002,,,,,,
The Legend of Zelda: Breath of the Wild,18,,ZELDA,02003,,,,,,
The Legend of Zelda: Collector's Edition,04,,ZELDA,02004,,,,,,
The Legend of Zelda: Four Swords Adventures,04,,ZELDA,02005,,,,,,
The Legend of Zelda: Four Swords Anniversary Edition,47,,ZELDA,02006,,,,,,
The Legend of Zelda: Link's Awakening,09,,ZELDA,02007,,,,,,
The Legend of Zelda: Link's Awakening,17,,ZELDA,02008,,,,,,
The Legend of Zelda: Link's Awakening DX,10,,ZELDA,02009,,,,,,
The Legend of Zelda: Majora's Mask,03,,ZELDA,02010,,,,,,
The Legend of Zelda: Majora's Mask 3D,11,,ZELDA,02011,,,,,,
The Legend of Zelda: Ocarina of Time,03,,ZELDA,02012,,,,,,
The Legend of Zelda: Ocarina of Time / Master Quest,04,,ZELDA,02013,,,,,,
The Legend of Zelda: Ocarina of Time 3D,11,,ZELDA,02014,,,,,,
The Legend of Zelda: Oracle of Ages,10,,ZELDA,02015,,,,,,
The Legend of Zelda: Oracle of Seasons,10,,ZELDA,02016,,,,,,
The Legend of Zelda: Phantom Hourglass,07,,ZELDA,02017,,,,,,
The Legend of Zelda: Skyward Sword,05,,ZELDA,02018,,,,,,
The Legend of Zelda: Skyward Sword HD,17,,ZELDA,02019,,,,,,
The Legend of Zelda: Spirit Tracks,07,,ZELDA,02020,,,,,,
The Legend of Zelda: Tears of the Kingdom,17,,ZELDA,02021,,,,,,
The Legend of Zelda: The Minish Cap,08,,ZELDA,02022,,,,,,
The Legend of Zelda: The Wind Waker,04,,ZELDA,02023,,,,,,
The Legend of Zelda: The Wind Waker HD,18,,ZELDA,02024,,,,,,
The Legend of Zelda: Tri Force Heroes,11,,ZELDA,02025,,,,,,
The Legend of Zelda: Twilight Princess,04,,ZELDA,02026,,,,,,
The Legend of Zelda: Twilight Princess,05,,ZELDA,02027,,,,,,
The Legend of Zelda: Twilight Princess HD,18,,ZELDA,02028,,,,,,
The Misadventures of Tron Bonne ,12,,,02029,,,,,,
The New Tetris,03,,,02030,,,,,,
The Revenge of Shinobi,08,,,02031,,,,,,
The Simpsons: Hit & Run,04,,,02032,,,,,,
The Sims,04,,,02033,,,,,,
The Sims 2,04,,,02034,,,,,,
The Sims 2: Pets,04,,,02035,,,,,,
The Sims 2: Pets,07,,,02036,,,,,,
The Sims 3,07,,,02037,,,,,,
The Sims Bustin' Out,04,,,02038,,,,,,
The World Ends With You,07,,,02039,,,,,,
Theatrhythm Final Fantasy,11,,,02040,,,,,,
Theatrhythm Final Fantasy: Curtain Call,11,,,02041,,,,,,
TimeSplitters 2,04,,,02042,,,,,,
Tingle's Balloon Fight DS,07,,ZELDA,02043,,,,,,
Toki Tori,10,,,02044,,,,,,
Toki Tori 3D,11,,,02045,,,,,,
Tokyo Mirage Sessions FE,18,201512,MEGAMI_TENSEI,02046,,,,,,
Tokyo Mirage Sessions FE,17,202001,MEGAMI_TENSEI,02047,,,,,,
Tom Clancy's Splinter Cell 3D,11,,,02048,,,,,,
Tomato Adventure,08,,,02049,,,,,,
Tomb Raider,10,,,02050,,,,,,
Tomb Raider: Anniversary,05,,,02051,,,,,,
Tomb Raider: Curse of the Sword,10,,,02052,,,,,,
Tomb Raider: Legend,04,,,02053,,,,,,
Tomb Raider: Legend,07,,,02054,,,,,,
Tomb Raider: Underworld,05,,,02055,,,,,,
Tomb Raider: Underworld,07,,,02056,,,,,,
Tomodachi Collection,07,,,02057,,,,,,
Tomodachi Life,11,,,02058,,,,,,
Tony Hawk's American Sk8land,08,,,02059,,,,,,
Tony Hawk's American Wasteland,04,,,02060,,,,,,
Tony Hawk's Downhill Jam,08,,,02061,,,,,,
Tony Hawk's Pro Skater,03,,,02062,,,,,,
Tony Hawk's Pro Skater,10,,,02063,,,,,,
Tony Hawk's Pro Skater 2,03,,,02064,,,,,,
Tony Hawk's Pro Skater 2,08,,,02065,,,,,,
Tony Hawk's Pro Skater 2,10,,,02066,,,,,,
Tony Hawk's Pro Skater 3,03,,,02067,,,,,,
Tony Hawk's Pro Skater 3,04,,,02068,,,,,,
Tony Hawk's Pro Skater 3,08,,,02069,,,,,,
Tony Hawk's Pro Skater 3,10,,,02070,,,,,,
Tony Hawk's Pro Skater 4,04,,,02071,,,,,,
Tony Hawk's Pro Skater 4,08,,,02072,,,,,,
Tony Hawk's Underground,04,,,02073,,,,,,
Tony Hawk's Underground,08,,,02074,,,,,,
Tony Hawk's Underground 2,04,,,02075,,,,,,
Tony Hawk's Underground 2,08,,,02076,,,,,,
Top Gun,01,,,02077,,,,,,
Top Gun: Guts and Glory,09,,,02078,,,,,,
Top Gun: The Second Mission,01,,,02079,,,,,,
Torneko: The Last Hope,12,,,02080,,,,,,
Touch Detective,07,,,02081,,,,,,
Touch Detective 2 1/2,07,,,02082,,,,,,
TrackMania DS,07,,,02083,,,,,,
Trauma Center: New Blood,05,200711,TRAUMA,02084,,,,,,
Trauma Center: Second Opinion,05,200611,TRAUMA,02085,,,,,,
Trauma Center: Under the Knife,07,200506,TRAUMA,02086,,,,,,
Trauma Center: Under the Knife 2,07,200807,TRAUMA,02087,,,,,,
Trauma Team,05,201005,TRAUMA,02088,,,,,,
Trials of Mana,02,199509,MANA,02089,,,,,,
Trials of Mana,32,202004,MANA,02090,,,,,,
Trials of Mana,17,202004,MANA,02091,,,,,,
Trials of Mana,15,202004,MANA,02092,,,,,,
True Swing Golf,07,,,02093,,,,,,
Turok 2: Seeds of Evil,03,,,02094,,,,,,
Turok 2: Seeds of Evil,10,,,02095,,,,,,
Turok 3: Shadow of Oblivion,10,,,02096,,,,,,
Turok 3: Shadows of Oblivion,03,,,02097,,,,,,
Turok: Battle of the Bionosaurs,09,,,02098,,,,,,
Turok: Dinosaur Hunter,03,,,02099,,,,,,
Turok: Evolution,04,,,02100,,,,,,
Turok: Evolution,08,,,02101,,,,,,
Turok: Rage Wars,03,,,02102,,,,,,
Turok: Rage Wars,10,,,02103,,,,,,
Twisted Metal,12,,,02104,,,,,,
Twisted Metal 2,12,,,02105,,,,,,
Twisted Metal 4,12,,,02106,,,,,,
Twisted Metal: Small Brawl,12,,,02107,,,,,,
Ultimate Mortal Kombat,07,,,02108,,,,,,
Ultimate Mortal Kombat 3,02,,,02109,,,,,,
Ultimate NES Remix,11,,,02110,,,,,,
Uniracers,02,,,02111,,,,,,
Urban Champion,01,,,02112,,,,,,
Vagrant Story,12,,,02113,,,,,,
Valkyrie Profile,12,,,02114,,,,,,
Valkyrie Profile: Covenant of the Plume,07,,,02115,,,,,,
Vampire Killer,52,,CASTLEVANIA,02116,,,,,,
Vertical Force,06,,,02117,,,,,,
Vib-Ribbon,12,,,02118,,,,,,
Viewtiful Joe,04,,,02119,,,,,,
Viewtiful Joe 2,04,,,02120,,,,,,
Viewtiful Joe: Double Trouble!,07,,,02121,,,,,,
Viewtiful Joe: Red Hot Rumble,04,,,02122,,,,,,
Virtual Boy Wario Land,06,,,02123,,,,,,
Volleyball,01,,,02124,,,,,,
Vs. Balloon Fight,54,198409,BALLOON_FIGHT,02125,,,,,,
Vs. Super Mario Bros,54,,MARIO_SUPER,02126,,,,,,
VVVVVV,11,,,02127,,,,,,
Wario Blast: Featuring Bomberman!,09,,,02128,,,,,,
Wario Land 3,10,,,02129,,,,,,
Wario Land 4,08,,,02130,,,,,,
Wario Land II,09,,,02131,,,,,,
Wario Land II,10,,,02132,,,,,,
Wario Land: Shake It!,05,,,02133,,,,,,
Wario Land: Super Mario Land 3,09,,,02134,,,,,,
Wario World,04,,,02135,,,,,,
Wario: Master of Disguise,07,,,02136,,,,,,
Wario's Woods,02,,,02137,,,,,,
Wario's Woods,01,,,02138,,,,,,
WarioWare D.I.Y.,07,,,02139,,,,,,
WarioWare Gold,11,,,02140,,,,,,
WarioWare Inc: Mega Party Games,04,,,02141,,,,,,
WarioWare: Mega Microgames,08,,,02142,,,,,,
WarioWare: Smooth Moves,05,,,02143,,,,,,
WarioWare: Touched!,07,,,02144,,,,,,
WarioWare: Twisted!,08,,,02145,,,,,,
Wave Race,09,,,02146,,,,,,
Wave Race 64,03,,,02147,,,,,,
Wave Race: Blue Storm,04,,,02148,,,,,,
We Love Golf!,05,,,02149,,,,,,
Wii Chess,05,,,02150,,,,,,
Wii Fit,05,,,02151,,,,,,
Wii Fit Plus,05,,,02152,,,,,,
Wii Music,05,,,02153,,,,,,
Wii Party,05,,,02154,,,,,,
Wii Play,05,,,02155,,,,,,
Wii Play: Motion,05,,,02156,,,,,,
Wii Sports,05,,,02157,,,,,,
Wii Sports Resort,05,,,02158,,,,,,
Wild Gunman,01,,,02159,,,,,,
WinBack: Covert Operations,03,,,02160,,,,,,
Wing Island,05,,,02161,,,,,,
Wolfenstein 3D,02,,,02162,,,,,,
Wolfenstein 3D,08,,,02163,,,,,,
World Class Track Meet,01,,,02164,,,,,,
Worms 3D,04,,,02165,,,,,,
Wrecking Crew,01,,,02166,,,,,,
Wrecking Crew '98,02,,,02167,,,,,,
Xenoblade Chronicles,05,201006,XENO,02168,,,,,,
Xenoblade Chronicles 3D,11,201504,XENO,02169,,,RERELEASE,Xenoblade Chronicles,,
Xenoblade Chronicles: Definitive Edition,17,202005,XENO,02170,,,REMASTER,Xenoblade Chronicles,,
Xenoblade Chronicles X,18,201504,XENO,02171,,,,,,
Xenoblade Chronicles 2,17,201712,XENO,02172,,,,,,
Xenoblade Chronicles 2: Torna - The Golden Country,17,201809,XENO,02173,,,,,,Xenoblade Chronicles 2
Xenoblade Chronicles 3,17,202207,XENO,02174,,,,,,
Xenosaga Episode I,13,200202,XENO,02175,,,,,,
Xenosaga Episode II,13,200406,XENO,02176,,,,,,Xenosaga Episode I
Xenosaga Episode III,13,200607,XENO,02177,,,,,,Xenosaga Episode II
Xenogears,12,199802,XENO,02178,,,,,,
Xevious,01,,,02179,,,,,,
Yggdra Union: We'll Never Fight Alone,08,,,02180,,,,,,
Yo-kai Watch,11,,,02181,,,,,,
Yoshi,01,,,02182,,,,,,
Yoshi,09,,,02183,,,,,,
Yoshi Topsy-Turvy,08,,,02184,,,,,,
Yoshi Touch & Go,07,,,02185,,,,,,
Yoshi's Cookie,01,,,02186,,,,,,
Yoshi's Cookie,02,,,02187,,,,,,
Yoshi's Cookie,09,,,02188,,,,,,
Yoshi's Island DS,07,,,02189,,,,,,
Yoshi's New Island,11,,,02190,,,,,,
Yoshi's Safari,02,,,02191,,,,,,
Yoshi's Story,03,,,02192,,,,,,
Ys III: Wanderers from Ys,02,,,02193,,,,,,
Ys IV: Mask of the Sun,02,,,02194,,,,,,
Ys Strategy,07,,,02195,,,,,,
Ys V: Kefin The Lost City of Sand,02,,,02196,,,,,,
Zack & Wiki: Quest for Barbaros' Treasure,05,,,02197,,,,,,
Zangeki no Reginleiv,05,,,02198,,,,,,
Zelda II: The Adventure of Link,01,,,02199,,,,,,
Zelda: The Wand of Gameleon,38,,ZELDA,02200,,,,,,
Zelda's Adventure,38,,ZELDA,02201,,,,,,
